Year,Industry_code_NZSIOC,Industry_name_NZSIOC,Units
2022,MN213,"Building Cleaning, Pest Control and Other Support Services"
2022,MN213,"Building Cleaning, Pest Control and Other Support Services"
2022,MN213,"Building Cleaning, Pest Control and Other Support Services"
2022,MN213,"Building Cleaning, Pest Control and Other Support Services"
2022,MN213,"Building Cleaning, Pest Control and Other Support Services"
2022,MN213,"Building Cleaning, Pest Control and Other Support Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO21,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,OO213,"Public Order, Safety and Regulatory Services"
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Dollars (millions)
2022,PP,Education and Training,Percentage
2022,PP,Education and Training,Percentage
2022,PP,Education and Training,Percentage
2022,PP,Education and Training,Percentage
2022,PP,Education and Training,Percentage
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Dollars (millions)
2022,PP111,Preschool Education,Percentage
2022,PP111,Preschool Education,Percentage
2022,PP111,Preschool Education,Percentage
2022,PP111,Preschool Education,Percentage
2022,PP111,Preschool Education,Percentage
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Dollars (millions)
2022,PP112,School Education,Percentage
2022,PP112,School Education,Percentage
2022,PP112,School Education,Percentage
2022,PP112,School Education,Percentage
2022,PP112,School Education,Percentage
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Dollars (millions)
2022,PP113,Tertiary Education,Percentage
2022,PP113,Tertiary Education,Percentage
2022,PP113,Tertiary Education,Percentage
2022,PP113,Tertiary Education,Percentage
2022,PP113,Tertiary Education,Percentage
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,PP114,"Adult, Community and Other Education"
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Dollars (millions)
2022,QQ,Health Care and Social Assistance,Percentage
2022,QQ,Health Care and Social Assistance,Percentage
2022,QQ,Health Care and Social Assistance,Percentage
2022,QQ,Health Care and Social Assistance,Percentage
2022,QQ,Health Care and Social Assistance,Percentage
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Dollars (millions)
2022,QQ111,Hospitals,Percentage
2022,QQ111,Hospitals,Percentage
2022,QQ111,Hospitals,Percentage
2022,QQ111,Hospitals,Percentage
2022,QQ111,Hospitals,Percentage
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Dollars (millions)
2022,QQ112,Medical and Other Health Care Services,Percentage
2022,QQ112,Medical and Other Health Care Services,Percentage
2022,QQ112,Medical and Other Health Care Services,Percentage
2022,QQ112,Medical and Other Health Care Services,Percentage
2022,QQ112,Medical and Other Health Care Services,Percentage
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Dollars (millions)
2022,QQ113,Residential Care Services and Social Assistance,Percentage
2022,QQ113,Residential Care Services and Social Assistance,Percentage
2022,QQ113,Residential Care Services and Social Assistance,Percentage
2022,QQ113,Residential Care Services and Social Assistance,Percentage
2022,QQ113,Residential Care Services and Social Assistance,Percentage
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS,"Arts, Recreation and Other Services"
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars (millions)
2022,RS11,Arts and Recreation Services,Dollars
2022,RS11,Arts and Recreation Services,Dollars
2022,RS11,Arts and Recreation Services,Percentage
2022,RS11,Arts and Recreation Services,Percentage
2022,RS11,Arts and Recreation Services,Percentage
2022,RS11,Arts and Recreation Services,Percentage
2022,RS11,Arts and Recreation Services,Percentage
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars (millions)
2022,RS111,Heritage and Artistic Activities,Dollars
2022,RS111,Heritage and Artistic Activities,Dollars
2022,RS111,Heritage and Artistic Activities,Percentage
2022,RS111,Heritage and Artistic Activities,Percentage
2022,RS111,Heritage and Artistic Activities,Percentage
2022,RS111,Heritage and Artistic Activities,Percentage
2022,RS111,Heritage and Artistic Activities,Percentage
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars (millions)
2022,RS112,Sport and Recreation Activities,Dollars
2022,RS112,Sport and Recreation Activities,Dollars
2022,RS112,Sport and Recreation Activities,Percentage
2022,RS112,Sport and Recreation Activities,Percentage
2022,RS112,Sport and Recreation Activities,Percentage
2022,RS112,Sport and Recreation Activities,Percentage
2022,RS112,Sport and Recreation Activities,Percentage
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars (millions)
2022,RS113,Gambling Activities,Dollars
2022,RS113,Gambling Activities,Dollars
2022,RS113,Gambling Activities,Percentage
2022,RS113,Gambling Activities,Percentage
2022,RS113,Gambling Activities,Percentage
2022,RS113,Gambling Activities,Percentage
2022,RS113,Gambling Activities,Percentage
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars (millions)
2022,RS21,Other Services,Dollars
2022,RS21,Other Services,Dollars
2022,RS21,Other Services,Percentage
2022,RS21,Other Services,Percentage
2022,RS21,Other Services,Percentage
2022,RS21,Other Services,Percentage
2022,RS21,Other Services,Percentage
2022,RS211,Repair and Maintenance,Dollars (millions)
2022,RS211,Repair and Maintenance,Dollars (millions)
2022,RS211,Repair and Maintenance,Dollars (millions)
2022,RS211,Repair and Maintenance,Dollars (millions)
2022,RS211,Repair and Maintenance,Dollars (millions)
2022,RS211,Repair and Maintenance,Dollars (millions)
2022,RS211,Repair and Maintenance,Dollars (millions)
2022,RS211,Repair and Maintenance,Dollars (millions)
